TransactionDate,StationName,PassengerCount,DayType,DateOfWeek,DayNumberOfMonth,MonthPeriod,MonthNumberOfYear,CalendarQuater,Interest_Agriculture,Interest_Books,Interest_Business,Interest_Education,Interest_Family,Interest_Fasion,Interest_Foods,Interest_General,Interest_Health,Interest_IT,Interest_Residence,Interest_Seminar,Interest_Sports,Interest_Travel,Interest_Vehnicle,EventsGroup_Agriculture,EventsGroup_Books,EventsGroup_Business,EventsGroup_Education,EventsGroup_Family,EventsGroup_Fasion,EventsGroup_Foods,EventsGroup_General,EventsGroup_Health,EventsGroup_IT,EventsGroup_Residence,EventsGroup_Seminar,EventsGroup_Sports,EventsGroup_Travel,EventsGroup_Vehnicle,Interest_Total,Events_Total
2017-09-04,Queen Sirikit National Convention Centre,2291,WE,Monday,4,Early,9,3,0,0,0,0,0,0,0,0,0,0,0,1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1924,1
2017-09-05,Queen Sirikit National Convention Centre,2342,WE,Tuesday,5,Early,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-06,Queen Sirikit National Convention Centre,2667,WE,Wednesday,6,Mid,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-07,Queen Sirikit National Convention Centre,2735,WE,Thursday,7,Mid,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-08,Queen Sirikit National Convention Centre,2641,WE,Friday,8,Mid,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-09,Queen Sirikit National Convention Centre,1023,WD,Saturday,9,Mid,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-10,Queen Sirikit National Convention Centre,717,WD,Sunday,10,Mid,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-11,Queen Sirikit National Convention Centre,2407,WE,Monday,11,Mid,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-12,Queen Sirikit National Convention Centre,2286,WE,Tuesday,12,Mid,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-13,Queen Sirikit National Convention Centre,2435,WE,Wednesday,13,Mid,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-14,Queen Sirikit National Convention Centre,2537,WE,Thursday,14,Mid,9,3,0,0,0,0,0,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1968,1
2017-09-15,Queen Sirikit National Convention Centre,2669,WE,Friday,15,Mid,9,3,0,0,0,0,0,1968,0,0,0,5264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7232,2
2017-09-16,Queen Sirikit National Convention Centre,1268,WD,Saturday,16,Mid,9,3,0,0,0,0,0,1968,0,0,0,5264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7232,2
2017-09-17,Queen Sirikit National Convention Centre,944,WD,Sunday,17,Mid,9,3,0,0,0,0,0,1968,0,0,0,5264,0,589,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,7821,3
2017-09-18,Queen Sirikit National Convention Centre,2306,WE,Monday,18,Mid,9,3,0,0,0,0,0,0,0,0,0,5264,0,722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5986,2
2017-09-19,Queen Sirikit National Convention Centre,2243,WE,Tuesday,19,Mid,9,3,0,0,0,0,0,0,0,0,0,5264,0,722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5986,2
2017-09-20,Queen Sirikit National Convention Centre,2401,WE,Wednesday,20,Mid,9,3,0,0,1017,0,0,0,0,0,0,5264,0,722,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,7003,3
2017-09-21,Queen Sirikit National Convention Centre,2372,WE,Thursday,21,Mid,9,3,0,0,1017,0,0,0,0,0,0,5264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6281,2
2017-09-22,Queen Sirikit National Convention Centre,2766,WE,Friday,22,Mid,9,3,0,0,2304,0,0,0,0,0,0,5264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7568,2
2017-09-23,Queen Sirikit National Convention Centre,1181,WD,Saturday,23,Mid,9,3,0,0,2304,0,0,0,0,0,837,5264,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,8405,3
2017-09-24,Queen Sirikit National Convention Centre,956,WD,Sunday,24,Mid,9,3,0,0,2304,0,0,0,0,0,837,5264,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,8405,3
2017-09-25,Queen Sirikit National Convention Centre,2185,WE,Monday,25,Late,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-26,Queen Sirikit National Convention Centre,2213,WE,Tuesday,26,Late,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-27,Queen Sirikit National Convention Centre,2330,WE,Wednesday,27,Late,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-09-28,Queen Sirikit National Convention Centre,4710,WE,Thursday,28,Late,9,3,0,0,0,0,0,0,0,5390,0,4592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9982,2
2017-09-29,Queen Sirikit National Convention Centre,5080,WE,Friday,29,Late,9,3,0,0,0,0,0,0,0,5390,0,4592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9982,2
2017-09-30,Queen Sirikit National Convention Centre,4875,WD,Saturday,30,Late,9,3,0,0,0,0,0,0,0,5390,0,4592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9982,2
2017-10-01,Queen Sirikit National Convention Centre,4905,WE,Sunday,1,Early,10,4,0,0,0,0,0,0,0,5390,0,4592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9982,2
2017-10-02,Queen Sirikit National Convention Centre,2295,PH,Monday,2,Early,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-03,Queen Sirikit National Convention Centre,2375,PH,Tuesday,3,Early,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-04,Queen Sirikit National Convention Centre,2317,PH,Wednesday,4,Early,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-05,Queen Sirikit National Convention Centre,2594,PH,Thursday,5,Early,10,4,0,0,0,0,0,0,0,0,0,0,4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4372,1
2017-10-06,Queen Sirikit National Convention Centre,2777,PH,Friday,6,Mid,10,4,0,0,0,0,0,0,0,2542,0,0,4372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6914,2
2017-10-07,Queen Sirikit National Convention Centre,1595,WE,Saturday,7,Mid,10,4,0,0,0,0,0,0,0,2542,0,0,4372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6914,2
2017-10-08,Queen Sirikit National Convention Centre,1259,WE,Sunday,8,Mid,10,4,0,0,0,0,0,0,0,2542,0,0,4372,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6914,2
2017-10-09,Queen Sirikit National Convention Centre,2261,PH,Monday,9,Mid,10,4,0,0,0,0,0,0,0,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2542,1
2017-10-10,Queen Sirikit National Convention Centre,2428,PH,Tuesday,10,Mid,10,4,0,0,0,3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3485,1
2017-10-11,Queen Sirikit National Convention Centre,2464,PH,Wednesday,11,Mid,10,4,0,0,0,3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3485,1
2017-10-12,Queen Sirikit National Convention Centre,2371,PH,Thursday,12,Mid,10,4,0,0,0,3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3485,1
2017-10-13,Queen Sirikit National Convention Centre,693,WD,Friday,13,Mid,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-14,Queen Sirikit National Convention Centre,855,WE,Saturday,14,Mid,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-15,Queen Sirikit National Convention Centre,592,WE,Sunday,15,Mid,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-16,Queen Sirikit National Convention Centre,2122,PH,Monday,16,Mid,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-17,Queen Sirikit National Convention Centre,2465,PH,Tuesday,17,Mid,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-18,Queen Sirikit National Convention Centre,5111,PH,Wednesday,18,Mid,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-19,Queen Sirikit National Convention Centre,5173,PH,Thursday,19,Mid,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-20,Queen Sirikit National Convention Centre,5682,PH,Friday,20,Mid,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-21,Queen Sirikit National Convention Centre,6188,WE,Saturday,21,Mid,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-22,Queen Sirikit National Convention Centre,5276,WE,Sunday,22,Mid,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-23,Queen Sirikit National Convention Centre,4520,WD,Monday,23,Mid,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-24,Queen Sirikit National Convention Centre,4540,PH,Tuesday,24,Mid,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-25,Queen Sirikit National Convention Centre,5116,PH,Wednesday,25,Late,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-26,Queen Sirikit National Convention Centre,1,WD,Thursday,26,Late,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-27,Queen Sirikit National Convention Centre,5004,PH,Friday,27,Late,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-28,Queen Sirikit National Convention Centre,5309,WE,Saturday,28,Late,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-29,Queen Sirikit National Convention Centre,3802,WE,Sunday,29,Late,10,4,0,26771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26771,1
2017-10-30,Queen Sirikit National Convention Centre,2288,PH,Monday,30,Late,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-10-31,Queen Sirikit National Convention Centre,2342,PH,Tuesday,31,Late,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-01,Queen Sirikit National Convention Centre,2418,WE,Wednesday,1,Early,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-02,Queen Sirikit National Convention Centre,3480,WE,Thursday,2,Early,11,4,0,0,0,0,0,0,0,0,0,6858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6858,1
2017-11-03,Queen Sirikit National Convention Centre,3807,WE,Friday,3,Early,11,4,0,0,2666,0,0,0,0,0,0,6858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9524,2
2017-11-04,Queen Sirikit National Convention Centre,2623,WD,Saturday,4,Early,11,4,0,0,0,0,0,0,0,0,0,6858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6858,1
2017-11-05,Queen Sirikit National Convention Centre,2230,WD,Sunday,5,Early,11,4,0,0,0,0,0,0,0,0,0,6858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6858,1
2017-11-06,Queen Sirikit National Convention Centre,2337,WE,Monday,6,Mid,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-07,Queen Sirikit National Convention Centre,2444,WE,Tuesday,7,Mid,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-08,Queen Sirikit National Convention Centre,2546,WE,Wednesday,8,Mid,11,4,0,0,0,0,0,0,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1224,1
2017-11-09,Queen Sirikit National Convention Centre,3567,WE,Thursday,9,Mid,11,4,0,0,0,0,5358,3634,0,1224,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10216,3
2017-11-10,Queen Sirikit National Convention Centre,3509,WE,Friday,10,Mid,11,4,0,0,0,0,5358,3634,0,1224,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10216,3
2017-11-11,Queen Sirikit National Convention Centre,2105,WD,Saturday,11,Mid,11,4,0,0,0,0,5358,3634,0,1224,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10216,3
2017-11-12,Queen Sirikit National Convention Centre,1589,WD,Sunday,12,Mid,11,4,0,0,0,0,5358,3634,0,1224,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,10216,3
2017-11-13,Queen Sirikit National Convention Centre,2382,WE,Monday,13,Mid,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-14,Queen Sirikit National Convention Centre,2459,WE,Tuesday,14,Mid,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-15,Queen Sirikit National Convention Centre,2478,WE,Wednesday,15,Mid,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-16,Queen Sirikit National Convention Centre,2634,WE,Thursday,16,Mid,11,4,0,0,2350,0,0,0,0,0,0,0,0,1462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3812,2
2017-11-17,Queen Sirikit National Convention Centre,2740,WE,Friday,17,Mid,11,4,0,0,2350,0,0,0,0,0,0,0,0,1462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3812,2
2017-11-18,Queen Sirikit National Convention Centre,1299,WD,Saturday,18,Mid,11,4,0,0,2350,0,0,0,0,0,0,0,0,1462,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3812,2
2017-11-19,Queen Sirikit National Convention Centre,740,WD,Sunday,19,Mid,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-20,Queen Sirikit National Convention Centre,2352,WE,Monday,20,Mid,11,4,0,0,0,0,0,0,1788,0,0,0,0,1232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3020,2
2017-11-21,Queen Sirikit National Convention Centre,2402,WE,Tuesday,21,Mid,11,4,0,0,0,0,0,0,1788,0,0,0,0,1232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3020,2
2017-11-22,Queen Sirikit National Convention Centre,2416,WE,Wednesday,22,Mid,11,4,0,0,0,0,0,0,0,0,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1232,1
2017-11-23,Queen Sirikit National Convention Centre,2441,WE,Thursday,23,Mid,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-24,Queen Sirikit National Convention Centre,2684,WE,Friday,24,Mid,11,4,0,0,2189,0,0,0,0,1411,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3600,2
2017-11-25,Queen Sirikit National Convention Centre,1186,WD,Saturday,25,Late,11,4,0,0,2189,0,0,0,0,1411,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3600,2
2017-11-26,Queen Sirikit National Convention Centre,902,WD,Sunday,26,Late,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-27,Queen Sirikit National Convention Centre,2329,WE,Monday,27,Late,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-28,Queen Sirikit National Convention Centre,2391,WE,Tuesday,28,Late,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-11-29,Queen Sirikit National Convention Centre,2441,WE,Wednesday,29,Late,11,4,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1616,1
2017-11-30,Queen Sirikit National Convention Centre,2424,WE,Thursday,30,Late,11,4,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1616,1
2017-12-01,Queen Sirikit National Convention Centre,2548,WE,Friday,1,Early,12,4,0,0,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1872,1
2017-12-02,Queen Sirikit National Convention Centre,1163,PH,Saturday,2,Early,12,4,0,0,1872,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3861,2
2017-12-03,Queen Sirikit National Convention Centre,924,PH,Sunday,3,Early,12,4,0,0,1872,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3861,2
2017-12-04,Queen Sirikit National Convention Centre,2136,WE,Monday,4,Early,12,4,0,0,0,0,0,0,0,0,0,0,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1989,1
2017-12-05,Queen Sirikit National Convention Centre,749,WD,Tuesday,5,Early,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-06,Queen Sirikit National Convention Centre,2335,WE,Wednesday,6,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-07,Queen Sirikit National Convention Centre,2295,WE,Thursday,7,Mid,12,4,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,1
2017-12-08,Queen Sirikit National Convention Centre,2490,WE,Friday,8,Mid,12,4,2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053,1
2017-12-09,Queen Sirikit National Convention Centre,993,PH,Saturday,9,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-10,Queen Sirikit National Convention Centre,722,PH,Sunday,10,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-11,Queen Sirikit National Convention Centre,904,WD,Monday,11,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-12,Queen Sirikit National Convention Centre,2188,WE,Tuesday,12,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-13,Queen Sirikit National Convention Centre,2498,WE,Wednesday,13,Mid,12,4,0,0,0,0,0,0,0,11571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11571,1
2017-12-14,Queen Sirikit National Convention Centre,2770,WE,Thursday,14,Mid,12,4,0,0,0,0,0,0,0,13577,0,0,0,0,0,3315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16892,2
2017-12-15,Queen Sirikit National Convention Centre,2858,WE,Friday,15,Mid,12,4,0,0,0,0,0,0,0,13577,0,0,0,0,0,3315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16892,2
2017-12-16,Queen Sirikit National Convention Centre,1721,PH,Saturday,16,Mid,12,4,0,0,0,0,0,0,0,13577,0,0,0,0,0,3315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16892,2
2017-12-17,Queen Sirikit National Convention Centre,1415,PH,Sunday,17,Mid,12,4,0,0,0,0,0,0,0,13577,0,0,0,0,0,3315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16892,2
2017-12-18,Queen Sirikit National Convention Centre,2228,WE,Monday,18,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-19,Queen Sirikit National Convention Centre,2415,WE,Tuesday,19,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-20,Queen Sirikit National Convention Centre,2391,WE,Wednesday,20,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-21,Queen Sirikit National Convention Centre,2327,WE,Thursday,21,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-22,Queen Sirikit National Convention Centre,2256,WE,Friday,22,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-23,Queen Sirikit National Convention Centre,1083,PH,Saturday,23,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-24,Queen Sirikit National Convention Centre,804,PH,Sunday,24,Mid,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-25,Queen Sirikit National Convention Centre,2053,WE,Monday,25,Late,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-26,Queen Sirikit National Convention Centre,2093,WE,Tuesday,26,Late,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-27,Queen Sirikit National Convention Centre,1893,WE,Wednesday,27,Late,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-28,Queen Sirikit National Convention Centre,1917,WE,Thursday,28,Late,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-29,Queen Sirikit National Convention Centre,1654,WE,Friday,29,Late,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-30,Queen Sirikit National Convention Centre,673,PH,Saturday,30,Late,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-12-31,Queen Sirikit National Convention Centre,631,PH,Sunday,31,Late,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
